CNTY_ST,STUSAB,FIPS,PPOV,PFHH,PHSLS,PUNEM,LO_POV,YCOORD,XCOORD,OTMIG,SQRTPPOV,PHSPLUS
St. Helena Parish  LA,LA,22091,0.35615500000,0.27714500000,0.71249000000,0.09520300000,-0.59209000000,-1004233.47020000000,483540.25653999900,0.149845,0.596787,0.287510
St. James Parish  LA,LA,22093,0.27685500000,0.26194000000,0.70015400000,0.10166100000,-0.96011400000,-1092743.99846000000,480735.17010500000,0.112595,0.526170,0.299846
St. John the Baptist Parish  LA,LA,22095,0.22077800000,0.25350300000,0.62285400000,0.06895300000,-1.26113700000,-1081527.62476000000,506778.91554999900,0.165460,0.469870,0.377146
St. Landry Parish  LA,LA,22097,0.37928600000,0.29756400000,0.71154300000,0.10370300000,-0.49258000000,-1034992.70019000000,366285.99021399900,0.107384,0.615862,0.288457
St. Martin Parish  LA,LA,22099,0.27951600000,0.25282600000,0.74805900000,0.08634100000,-0.94686400000,-1085341.70667000000,405325.16323599900,0.111624,0.528693,0.251941
St. Mary Parish  LA,LA,22101,0.31524900000,0.26385600000,0.73282200000,0.08552800000,-0.77569100000,-1129907.08072000000,422128.12203099900,0.148003,0.561470,0.267178
St. Tammany Parish  LA,LA,22103,0.12303500000,0.16593700000,0.44395100000,0.03845400000,-1.96399600000,-1045930.57971000000,554774.72596800000,0.172006,0.350763,0.556049
Tangipahoa Parish  LA,LA,22105,0.28931300000,0.27166400000,0.61370500000,0.08631800000,-0.89872100000,-1023364.53911000000,512414.44449800000,0.119397,0.537878,0.386295
Tensas Parish  LA,LA,22107,0.48327600000,0.35172400000,0.70026700000,0.11560500000,-0.06692200000,-876511.43807599900,419262.36624800000,0.156630,0.695181,0.299733
Terrebonne Parish  LA,LA,22109,0.26094100000,0.20952800000,0.69419900000,0.05912600000,-1.04108300000,-1162129.48048000000,478906.93002999900,0.123791,0.510824,0.305801
Union Parish  LA,LA,22111,0.25933000000,0.24387600000,0.68460200000,0.07026700000,-1.04945600000,-788997.21906300000,322609.87995899900,0.144943,0.509245,0.315398
Vermilion Parish  LA,LA,22113,0.30302000000,0.21639300000,0.71969800000,0.07023000000,-0.83295700000,-1119857.71538000000,340753.28926300000,0.099414,0.550473,0.280302
Vernon Parish  LA,LA,22115,0.18978300000,0.16942800000,0.58247900000,0.08522100000,-1.45142100000,-982567.73698900000,256578.49292300000,0.353069,0.435641,0.417521
Washington Parish  LA,LA,22117,0.32620700000,0.28635200000,0.72134500000,0.08160000000,-0.72539100000,-996972.67091900000,544462.04678800000,0.105632,0.571145,0.278655
Webster Parish  LA,LA,22119,0.29895700000,0.29733000000,0.65496700000,0.08052600000,-0.85226800000,-805116.18313799900,237577.50602800000,0.143923,0.546770,0.345033
West Baton Rouge Parish  LA,LA,22121,0.22526900000,0.26083900000,0.67251900000,0.05646400000,-1.23522000000,-1046968.25994000000,430567.59806200000,0.183580,0.474625,0.327481
West Carroll Parish  LA,LA,22123,0.31350500000,0.19582800000,0.75106400000,0.12160400000,-0.78378400000,-790142.59300500000,404456.39031900000,0.156448,0.559915,0.248936
West Feliciana Parish  LA,LA,22125,0.25969800000,0.24700100000,0.71829000000,0.05616800000,-1.04754100000,-1001345.30044000000,418396.67059300000,0.124981,0.509606,0.281710
Winn Parish  LA,LA,22127,0.28462100000,0.25582600000,0.75015800000,0.07656100000,-0.92165400000,-888262.84695499900,302922.73152899900,0.223487,0.533499,0.249842
Allegany County  MD,MD,24001,0.18034700000,0.21796700000,0.59811700000,0.08892100000,-1.51400100000,90412.88097300000,1388231.30746000000,0.121538,0.424673,0.401883
Anne Arundel County  MD,MD,24003,0.06716000000,0.18058700000,0.42470500000,0.03126600000,-2.63116200000,57510.16253500000,1568423.23092300000,0.192106,0.259152,0.575295
Baltimore County  MD,MD,24005,0.18730700000,0.35799500000,0.50599800000,0.06914000000,-1.46760200000,104108.04019299900,1555921.63182200000,0.146429,0.432790,0.494002
Calvert County  MD,MD,24009,0.05390700000,0.13869800000,0.48931600000,0.03047500000,-2.86508100000,7638.61401300000,1582341.37952100000,0.149900,0.232179,0.510684
Caroline County  MD,MD,24011,0.15388500000,0.23437900000,0.67644600000,0.04788200000,-1.70444800000,56557.03124400000,1633123.06943399000,0.161485,0.392282,0.323554
Carroll County  MD,MD,24013,0.04358200000,0.12121900000,0.47938400000,0.02703900000,-3.08855400000,110897.89502600000,1522220.69130300000,0.154343,0.208763,0.520616
Cecil County  MD,MD,24015,0.09517500000,0.18701900000,0.57940100000,0.04094900000,-2.25202700000,130341.45080399900,1607431.72580399000,0.142403,0.308504,0.420599
Charles County  MD,MD,24017,0.07008200000,0.22199500000,0.48764000000,0.03359800000,-2.58542900000,-3335.69244800000,1549013.51517700000,0.182504,0.264730,0.512360
Dorchester County  MD,MD,24019,0.19085400000,0.32641900000,0.67631700000,0.05838400000,-1.44447200000,9939.39059700000,1627572.05582699000,0.125515,0.436868,0.323683
Frederick County  MD,MD,24021,0.05174100000,0.14799200000,0.43667400000,0.03098600000,-2.90836800000,94794.26253399990,1494574.61953200000,0.168778,0.227466,0.563326
Garrett County  MD,MD,24023,0.17084500000,0.14709000000,0.63962600000,0.05611700000,-1.57965300000,71633.56712300000,1344522.03277900000,0.125679,0.413334,0.360374
Harford County  MD,MD,24025,0.06203700000,0.15867800000,0.42472000000,0.03054300000,-2.71597100000,122284.76775800000,1578230.04961899000,0.153360,0.249072,0.575280
Howard County  MD,MD,24027,0.04126400000,0.14784500000,0.24681400000,0.02417500000,-3.14562500000,78542.26333100000,1536659.58326200000,0.224566,0.203135,0.753186
Kent County  MD,MD,24029,0.17687800000,0.24131100000,0.54288200000,0.04392600000,-1.53764600000,94337.68247700000,1607226.73703800000,0.173711,0.420569,0.457118
Montgomery County  MD,MD,24031,0.06195900000,0.16744800000,0.25989300000,0.03171300000,-2.71732900000,61515.84269000000,1517602.64556000000,0.183396,0.248916,0.740107
Prince George's County  MD,MD,24033,0.09569400000,0.32009600000,0.43130200000,0.05906200000,-2.24601700000,34210.62344500000,1553117.53643499000,0.193010,0.309344,0.568698
Queen Anne's County  MD,MD,24035,0.07722800000,0.16212500000,0.47012000000,0.02798700000,-2.48062400000,74262.68879700000,1613115.87197300000,0.163823,0.277899,0.529880
St. Mary's County  MD,MD,24037,0.08840400000,0.17238400000,0.50462600000,0.04543400000,-2.33328200000,-18948.01861800000,1584832.12024400000,0.192177,0.297328,0.495374
Somerset County  MD,MD,24039,0.28735600000,0.30069300000,0.62726100000,0.09679900000,-0.90825900000,-24195.15502400000,1657452.56713200000,0.437452,0.536056,0.372739
Talbot County  MD,MD,24041,0.11040200000,0.21034500000,0.47376000000,0.03385800000,-2.08663900000,40379.02392500000,1614300.12577300000,0.154973,0.332268,0.526240
Washington County  MD,MD,24043,0.12878700000,0.21537400000,0.61464300000,0.03306400000,-1.91172300000,102359.65525900000,1458745.22598799000,0.133031,0.358869,0.385357
Wicomico County  MD,MD,24045,0.15997300000,0.27176500000,0.51941500000,0.05532300000,-1.65843000000,6175.31409500000,1661743.19020500000,0.160725,0.399966,0.480585
Worcester County  MD,MD,24047,0.17337000000,0.25000000000,0.53031800000,0.06794300000,-1.56192900000,-5642.92062200000,1689199.23447800000,0.166565,0.416377,0.469682
Adams County  MS,MS,28001,0.36794600000,0.39466400000,0.59528700000,0.09101800000,-0.54103700000,-934205.91839500000,421068.84507099900,0.159470,0.606586,0.404713
Alcorn County  MS,MS,28003,0.19109700000,0.21314800000,0.66789500000,0.04676100000,-1.44289800000,-541983.26310800000,641186.10221899900,0.147487,0.437146,0.332105
Amite County  MS,MS,28005,0.29764000000,0.26670700000,0.67790200000,0.08899900000,-0.85856300000,-965710.15562700000,472703.60859199900,0.153206,0.545564,0.322098
Attala County  MS,MS,28007,0.29286600000,0.28212500000,0.66357200000,0.06976200000,-0.88150700000,-747126.75630899900,568829.22272399900,0.153405,0.541171,0.336428
Benton County  MS,MS,28009,0.28061900000,0.23253500000,0.72759800000,0.07126700000,-0.94139100000,-553145.80937499900,589255.39898499900,0.192422,0.529735,0.272402
Bolivar County  MS,MS,28011,0.43983400000,0.46090400000,0.55688500000,0.15091700000,-0.24183400000,-675922.25972300000,449428.75024099900,0.174173,0.663200,0.443115
Calhoun County  MS,MS,28013,0.24470300000,0.27941200000,0.70463800000,0.06519500000,-1.12706400000,-651535.83950300000,583637.03586299900,0.150444,0.494675,0.295362
Carroll County  MS,MS,28015,0.17436100000,0.24367800000,0.67673000000,0.07440800000,-1.55503000000,-709112.87490800000,536206.40484199900,0.152129,0.417566,0.323270
Chickasaw County  MS,MS,28017,0.24198300000,0.28652800000,0.70935700000,0.05154900000,-1.14184100000,-650690.44550499900,617732.23167600000,0.178232,0.491918,0.290643
Choctaw County  MS,MS,28019,0.36360200000,0.25312200000,0.67064200000,0.11729500000,-0.55976600000,-716126.13996399900,596176.85119800000,0.143392,0.602994,0.329358
Claiborne County  MS,MS,28021,0.40807800000,0.45206500000,0.47033800000,0.18004300000,-0.37191800000,-877777.33591799900,458000.05051700000,0.109798,0.638810,0.529662
Clarke County  MS,MS,28023,0.32588500000,0.27873800000,0.67775300000,0.08518500000,-0.72685500000,-856672.09504399900,657062.49583899900,0.157851,0.570863,0.322247
Clay County  MS,MS,28025,0.34375500000,0.38242400000,0.63570700000,0.08074400000,-0.64660500000,-678854.86147200000,634616.94781499900,0.143708,0.586306,0.364293
Coahoma County  MS,MS,28027,0.46054500000,0.47283000000,0.60051600000,0.10127000000,-0.15814900000,-626482.70748800000,470947.04536300000,0.184365,0.678635,0.399484
Copiah County  MS,MS,28029,0.33923000000,0.31079900000,0.59455700000,0.11037900000,-0.66672800000,-886902.53536400000,500325.87961000000,0.107728,0.582435,0.405443
Covington County  MS,MS,28031,0.31656400000,0.27415600000,0.64428600000,0.07713300000,-0.76960900000,-907687.10576800000,582832.51459599900,0.137788,0.562640,0.355714
DeSoto County  MS,MS,28033,0.08591900000,0.18130100000,0.53406600000,0.03561800000,-2.36451500000,-551593.92021200000,519441.67979500000,0.144635,0.293119,0.465934
Forrest County  MS,MS,28035,0.28829400000,0.33056800000,0.44836400000,0.07894300000,-0.90368700000,-954910.87246700000,613084.16347399900,0.221290,0.536930,0.551636
Franklin County  MS,MS,28037,0.32270700000,0.23042300000,0.67101800000,0.08656700000,-0.74135700000,-932670.81876599900,462340.87455299900,0.145748,0.568073,0.328982
George County  MS,MS,28039,0.21171900000,0.15013400000,0.69560700000,0.09108900000,-1.31459400000,-986599.83754300000,671700.94554200000,0.148451,0.460129,0.304393
Greene County  MS,MS,28041,0.25566800000,0.18576100000,0.71659100000,0.10425200000,-1.06861000000,-947722.01725200000,668992.01000899900,0.108882,0.505636,0.283409
Grenada County  MS,MS,28043,0.26438600000,0.33054500000,0.64384800000,0.06028400000,-1.02329400000,-672821.55156800000,544176.08863899900,0.166622,0.514185,0.356152
Hancock County  MS,MS,28045,0.18358200000,0.20664400000,0.52643900000,0.06919900000,-1.49226700000,-1041911.42788000000,598263.91223300000,0.151487,0.428465,0.473561
Harrison County  MS,MS,28047,0.21244200000,0.27997800000,0.50060600000,0.06067400000,-1.31026700000,-1028916.46853000000,631735.78737499900,0.220617,0.460914,0.499394
Hinds County  MS,MS,28049,0.28904400000,0.39071500000,0.42528000000,0.07868300000,-0.90003100000,-842894.21599099900,498170.96672400000,0.190920,0.537628,0.574720
Holmes County  MS,MS,28051,0.52390700000,0.50360500000,0.66325800000,0.17318100000,0.09570100000,-746080.16090000000,523405.08919299900,0.140212,0.723814,0.336742
Humphreys County  MS,MS,28053,0.50512000000,0.42743100000,0.69280800000,0.11391200000,0.02048200000,-747923.12686199900,484925.39048000000,0.176641,0.710718,0.307192
Issaquena County  MS,MS,28055,0.43225800000,0.25403200000,0.73693800000,0.13513500000,-0.27264400000,-793193.21041000000,446371.58031699900,0.145388,0.657463,0.263062
Itawamba County  MS,MS,28057,0.16329500000,0.15796700000,0.64273700000,0.07207800000,-1.63391300000,-606847.39673000000,665657.04239299900,0.120098,0.404098,0.357263
Jackson County  MS,MS,28059,0.18178300000,0.24029500000,0.52357000000,0.06704400000,-1.50431600000,-1022083.28628000000,675329.78314399900,0.154046,0.426360,0.476430
Jasper County  MS,MS,28061,0.28910100000,0.28218200000,0.67795700000,0.08284800000,-0.89975200000,-862148.56321399900,618730.72571899900,0.110430,0.537681,0.322043
Jefferson County  MS,MS,28063,0.46010900000,0.45627100000,0.68472500000,0.14216500000,-0.15990300000,-904889.00124500000,447935.50388700000,0.152340,0.678313,0.315275
Jefferson Davis County  MS,MS,28065,0.38780700000,0.35563400000,0.68526700000,0.12893700000,-0.45653800000,-916412.25795300000,558905.92467700000,0.125933,0.622742,0.314733
Jones County  MS,MS,28067,0.25477600000,0.25505600000,0.58714700000,0.05685400000,-1.07330300000,-906331.15674899900,617551.21839599900,0.122356,0.504753,0.412853
Kemper County  MS,MS,28069,0.35370000000,0.35504400000,0.65185100000,0.12610400000,-0.60281400000,-777485.47508600000,654996.81727600000,0.106627,0.594727,0.348149
Lafayette County  MS,MS,28071,0.15992500000,0.25310200000,0.35930400000,0.06585500000,-1.65878600000,-605971.84196300000,567314.86855699900,0.251302,0.399906,0.640696
Lamar County  MS,MS,28073,0.15705000000,0.18268900000,0.44132400000,0.04260500000,-1.68034500000,-954673.54423200000,590176.42591500000,0.194637,0.396295,0.558676
Lauderdale County  MS,MS,28075,0.28995700000,0.33271100000,0.53998200000,0.07514500000,-0.89559200000,-816363.44955899900,656229.58214600000,0.165247,0.538477,0.460018
Lawrence County  MS,MS,28077,0.26494100000,0.22197300000,0.60967200000,0.06284500000,-1.02044500000,-920274.85526500000,533383.35254400000,0.128093,0.514724,0.390328
Leake County  MS,MS,28079,0.32111100000,0.26293600000,0.68298300000,0.07096600000,-0.74867200000,-783584.62246500000,576566.05027100000,0.118659,0.566667,0.317017
Lee County  MS,MS,28081,0.18220500000,0.25493200000,0.54187100000,0.04855700000,-1.50147800000,-608045.90984600000,637822.79367899900,0.174100,0.426855,0.458129
Leflore County  MS,MS,28083,0.48186100000,0.47985200000,0.64000600000,0.15916900000,-0.07258700000,-700012.06738400000,501947.23826200000,0.152402,0.694162,0.359994
Lincoln County  MS,MS,28085,0.23146900000,0.23725700000,0.60254500000,0.07131300000,-1.20003600000,-924217.70817799900,502143.06840300000,0.145285,0.481112,0.397455
Lowndes County  MS,MS,28087,0.31943200000,0.32577700000,0.53730200000,0.07938000000,-0.75638100000,-696653.53075100000,665947.58571000000,0.208991,0.565183,0.462698
Madison County  MS,MS,28089,0.21437300000,0.24523900000,0.36981500000,0.05009100000,-1.29876400000,-799845.77639699900,532077.61868800000,0.176693,0.463004,0.630185
Marion County  MS,MS,28091,0.32570800000,0.24316000000,0.66964300000,0.07008900000,-0.72766000000,-953893.54088400000,561509.56201500000,0.129932,0.570708,0.330357
Marshall County  MS,MS,28093,0.28736900000,0.32102600000,0.71042300000,0.08854000000,-0.90819700000,-561227.80059400000,562541.83320899900,0.141539,0.536068,0.289577
Monroe County  MS,MS,28095,0.22520900000,0.28464300000,0.67628400000,0.06714900000,-1.23556200000,-650569.95585999900,658844.37750299900,0.111277,0.474562,0.323716
Montgomery County  MS,MS,28097,0.35126000000,0.32329800000,0.69290300000,0.06921700000,-0.61350500000,-702237.13601699900,562602.15151999900,0.134529,0.592672,0.307097
Neshoba County  MS,MS,28099,0.27734400000,0.26532800000,0.64508300000,0.07399100000,-0.95767600000,-780928.90762800000,612688.37848600000,0.127990,0.526635,0.354917
Newton County  MS,MS,28101,0.26699700000,0.26577200000,0.59251200000,0.05159900000,-1.00991200000,-820000.39773900000,615541.82732499900,0.151414,0.516718,0.407488
Noxubee County  MS,MS,28103,0.43655000000,0.38975600000,0.72507800000,0.09375700000,-0.25517700000,-737670.92861599900,658121.72819199900,0.118752,0.660719,0.274922
Oktibbeha County  MS,MS,28105,0.30652100000,0.32732100000,0.32640200000,0.11731600000,-0.81643200000,-705052.06488099900,628031.96526900000,0.249944,0.553643,0.673598
Panola County  MS,MS,28107,0.33236800000,0.32441600000,0.67348000000,0.07763300000,-0.69749200000,-607978.52357900000,526781.82848499900,0.121965,0.576514,0.326520
Pearl River County  MS,MS,28109,0.25951100000,0.20485900000,0.56527500000,0.07330400000,-1.04851300000,-1003540.11882000000,586239.76824700000,0.128034,0.509422,0.434725
Perry County  MS,MS,28111,0.28827800000,0.19939800000,0.66412700000,0.07094200000,-0.90376300000,-954943.46838199900,637319.26705400000,0.159179,0.536915,0.335873
Pike County  MS,MS,28113,0.35807800000,0.34940700000,0.62407200000,0.09433700000,-0.58371500000,-963510.31386800000,509079.91385100000,0.127355,0.598396,0.375928
Pontotoc County  MS,MS,28115,0.15417400000,0.18608400000,0.66859400000,0.05457300000,-1.70223500000,-617601.05502900000,607324.71278199900,0.114762,0.392650,0.331406
Prentiss County  MS,MS,28117,0.19092100000,0.20241700000,0.63782600000,0.05630500000,-1.44403900000,-570587.20874399900,648768.63010700000,0.119314,0.436945,0.362174
Quitman County  MS,MS,28119,0.43215300000,0.44571400000,0.70069700000,0.08405600000,-0.27307300000,-622352.05454899900,498118.28606600000,0.160944,0.657383,0.299303
Rankin County  MS,MS,28121,0.12594700000,0.19156200000,0.46793500000,0.03797200000,-1.93728300000,-840341.83338700000,542674.21240099900,0.162200,0.354890,0.532065
Scott County  MS,MS,28123,0.27465500000,0.30073200000,0.69787300000,0.05989000000,-0.97113200000,-822067.94023099900,578094.31106500000,0.140834,0.524075,0.302127
Sharkey County  MS,MS,28125,0.50368000000,0.39308600000,0.68989800000,0.14541200000,0.01472000000,-776990.15416799900,461122.90020099900,0.231614,0.709704,0.310102
Simpson County  MS,MS,28127,0.25956500000,0.23760700000,0.66919200000,0.06314000000,-1.04823200000,-878983.98216999900,547638.01401299900,0.130485,0.509475,0.330808
