Page ID	Name	Creation Date	Type	Louvain Community	Final In Degree	EC Estimate	Fraction of total pageviews (July 2015)	Number of Edits	Unique Editors	Number of Talk Page Edits	Unique Talk Page Editors	Page Size
194	Be_bold	2001-10-30 02:20:16 UTC	Guideline	2	0	0.006170517668818648	0.003965821952530712	2512	1503	913	913	3480
195	Be_firm	2009-09-22 00:13:11 UTC	Essay	3	0	8.580858943980292e-05	2.015136506346181e-05	19	7	4	4	2711
196	Be_neutral_in_form	2011-09-21 16:16:43 UTC	Essay	1	0	0.0012653266591985857	0.00021000720119855655	17	8	9	9	6641
197	Beef_up_that_first_revision	2009-01-20 04:46:29 UTC	Essay	1	0	0.0002761276403768017	0.00013539718840160705	23	16	2	2	6145
198	Before_commenting_in_a_deletion_discussion	2009-06-14 15:48:12 UTC	Other	6	0	8.600860946180713e-05	0.00020717601767724375	20	13	2	2	2361
199	Being_perfect	2006-08-14 21:16:30 UTC	Essay	3	0	0.0001063106416952337	1.3656296985155937e-05	20	11	4	4	683
200	Belief	2012-02-22 02:06:30 UTC	Proposal	1	0	9.720973069404247e-05	5.495826835489585e-06	5	1	1	1	2200
201	Best_of_BJAODN	2003-03-11 08:57:27 UTC	Humor	9	0	0.00017201721892361427	9.759256138172414e-05	312	222	24	24	7788
202	Best_practices_for_editors_with_close_associations	2009-03-05 20:39:58 UTC	Essay	1	0	0.00023202322552487504	0.00010974999650265566	65	30	7	7	4914
203	Beware_of_the_tigers	2005-12-21 21:27:54 UTC	Essay	2	0	0.00043474351782613437	5.1294383797902795e-05	76	50	16	16	5173
204	Big_events_make_key_participants_notable	2009-07-18 19:39:01 UTC	Essay	1	0	0.00013131314444575902	7.827389735394258e-06	9	6	2	2	2150
205	Binding_content_discussions	2011-11-22 23:40:48 UTC	Proposal	3	0	0.00042194223641786545	2.5813732106087445e-05	42	20	163	163	12
206	Biographical_optout	2008-04-10 00:56:48 UTC	Proposal	3	0	0.00011011102211331354	1.0825113463843122e-05	67	43	443	443	1641
207	Biographies_of_living_persons	2005-12-17 18:43:27 UTC	Policy	1	0	0.014059107316642396	0.007498639366507699	3209	900	23016	23016	551
208	Blackouts	2012-01-23 20:38:29 UTC	Proposal	2	0	8.160816897771467e-05	3.3308041427209605e-06	3	2	7	7	1564
209	Blanking_sections_sometimes_violates_policies	2010-06-06 05:52:07 UTC	Essay	7	0	0.00029452948240118836	2.864491562740026e-05	27	11	18	18	7529
210	Blazon	2009-07-01 14:22:54 UTC	Guideline	1	0	8.330833916475038e-05	2.3981789827590917e-05	23	10	15	15	2824
211	Block_on_demand	2005-05-10 14:57:06 UTC	Essay	6	0	0.00031683171485465697	3.697192598420266e-05	29	14	36	36	965
212	Blocking_IP_addresses	2006-08-22 04:18:32 UTC	Essay	3	0	0.0007387739512725224	0.0002284931641906579	197	127	111	111	4186
213	Blocking_policy	2003-06-08 16:51:35 UTC	Policy	3	0	0.008599860846070692	0.003082659234088249	2859	1181	5902	5902	3627
214	Blogs_as_sources	2009-04-13 02:53:42 UTC	Proposal	1	0	0.00010041005104610972	1.099165367097917e-05	24	11	47	47	431
215	Bloopers_and_continuity_errors	2009-11-26 02:06:00 UTC	Essay	1	0	8.47084793187798e-05	1.615440009219666e-05	17	10	3	3	601
216	Blow_it_up_and_start_over	2009-05-01 11:39:21 UTC	Essay	1	0	0.00015021503652515617	0.00011274772023110452	51	24	23	23	2250
217	Board_of_Appeals	2006-02-02 01:50:12 UTC	Proposal	2	0	8.860886974786176e-05	2.8311835213128164e-06	8	3	4	4	1032
218	Boilerplate_text	2002-09-07 20:29:46 UTC	Other	5	0	9.740975071604667e-05	6.34518189188343e-05	360	162	110	110	1845
219	Bombardment	2009-05-04 23:58:43 UTC	Essay	1	0	0.000513251376462784	0.00018952275572082266	30	16	17	17	1758
220	Borderline_biographies	2008-04-19 15:26:42 UTC	Essay	1	0	8.990899989088907e-05	1.1324734085251266e-05	17	7	10	10	4080
221	Boston_Tea_Party	2007-11-01 14:31:20 UTC	Essay	2	0	0.00013611362497385987	0.00021300492492700544	24	13	6	6	540
222	Bot_policy	2002-10-26 02:49:02 UTC	Policy	3	0	0.0015579559513907342	0.00048463200276589974	1686	731	5161	5161	242
223	Bots	2007-01-14 20:21:29 UTC	Other	3	0	0.003473847732157989	0.007805572968259435	313	194	292	292	27
224	Bots_are_annoying	2008-03-26 13:43:36 UTC	Essay	7	0	8.37083792087588e-05	7.161228906850065e-06	9	7	2	2	2980
225	Break_all_rules	2007-05-24 02:38:42 UTC	Humor	2	0	9.210922013293531e-05	4.663125799809345e-06	11	11	1	1	258
226	Breathe	2007-08-11 02:43:42 UTC	Essay	2	0	0.00014681469615108472	8.327010356802401e-06	5	4	0	0	2887
227	Bright_lines	2013-10-15 13:56:11 UTC	Proposal	1	0	0.00010561057161821899	6.328527871169825e-06	11	4	46	46	1137
228	British_Isles	2008-04-04 18:28:16 UTC	Proposal	2	0	8.560856941779872e-05	7.993929942530306e-06	30	11	111	111	7329
229	Broad-concept_articles	2014-05-20 16:30:31 UTC	Guideline	4	0	0.0005615562117767988	5.712329104766447e-05	26	7	16	16	4704
230	Browser_notes	2002-11-08 02:21:55 UTC	Other	3	0	0.0003121312443375582	0.0006560018759088932	399	199	103	103	2318
231	Bug_reports_and_feature_requests	2005-07-16 13:51:34 UTC	Other	4	0	0.0003021302432373481	0.0012950166506899095	683	341	134	134	723
232	Bureaucrats	2004-02-18 18:14:21 UTC	Policy	3	0	0.0023351337468880636	0.002208822767245405	1130	314	1280	1280	81
233	Businesses_with_a_single_location	2013-11-05 23:44:59 UTC	Essay	1	0	0.00017061707876958485	0.00010325492842434978	28	2	2	2	1765
234	But_it's_true!	2008-08-10 16:48:17 UTC	Essay	1	0	0.0002599260185944613	0.00010608611194566259	43	28	6	6	3052
235	But_there_must_be_sources!	2011-05-01 21:58:52 UTC	Essay	1	0	0.00011291130242137239	0.00011474620271673709	40	11	3	3	727
236	Bypass_your_cache	2003-09-16 22:27:42 UTC	Other	3	0	0.0016423644006765077	0.0023518808051752704	696	433	121	121	574
237	COI%2B	2007-07-31 03:30:20 UTC	Proposal	1	0	0.0001903190509369988	2.198330734195834e-05	255	24	272	272	3939
238	COI_declaration	2012-07-26 14:14:14 UTC	Essay	3	0	9.820983080406349e-05	1.7320181542148996e-05	27	8	1	1	1614
239	CSPAN	2012-04-13 18:25:19 UTC	Proposal	5	0	8.500850935178611e-05	4.829666006945393e-06	24	2	9	9	292
240	Cabals	2008-04-06 13:01:51 UTC	Essay	2	0	0.0005107511261877314	0.00014205879668704896	83	47	6	6	3504
241	Call_a_spade_a_spade	2006-11-17 18:55:45 UTC	Essay	2	0	0.0003053305635894153	0.00017553337832139463	279	114	570	570	9
242	CamelCase_and_Wikipedia	2004-04-16 06:58:10 UTC	Other	5	0	0.0003829383321270459	4.7130878619501594e-05	28	19	0	0	2371
243	Can't_break_it	2007-06-25 18:00:43 UTC	Essay	2	0	8.790879967084705e-05	6.161987664033777e-06	11	9	2	2	1294
244	Canadian_Register_of_Historic_Places	2014-04-29 16:24:55 UTC	Essay	1	0	8.580858943980292e-05	2.3315628999046723e-06	22	4	1	1	2902
245	Candor	2008-11-22 15:11:31 UTC	Essay	2	0	0.00047834788262305055	0.00026879589431758153	17	14	4	4	1666
246	Canned_edit_summaries	2015-07-16 04:16:33 UTC	Essay	3	0	8.260826908773569e-05	0.00018469308971387727	11	5	5	5	1133
247	Canvassing	2006-10-12 07:28:06 UTC	Guideline	2	0	0.0016360637699833753	0.0009266297125049713	524	166	1270	1270	777
248	Catalyst	2008-01-29 07:24:51 UTC	Essay	2	0	8.610861947280923e-05	3.430728267002589e-05	37	13	18	18	9
249	Catch_Once_and_Leave	2010-01-21 04:12:36 UTC	Essay	2	0	0.0001456145760190595	7.327769113986113e-06	19	10	5	5	3197
250	Categories,_lists,_and_navigation_templates	2004-07-09 18:59:59 UTC	Guideline	4	0	0.002054205625983161	0.0016519123145824603	719	214	1503	1503	1612
251	Categories_are_different_from_articles	2007-05-12 19:36:00 UTC	Essay	4	0	8.550855940679662e-05	1.0325492842434977e-05	11	7	11	11	954
252	Categories_versus_lists	2006-08-17 08:39:39 UTC	Essay	4	0	8.940894983587858e-05	4.67977982052295e-05	21	18	9	9	52
253	Categorising_fiction	2009-11-03 22:24:41 UTC	Essay	-1	0	8.520852937379032e-05	5.8289072497616805e-06	6	4	2	2	1545
254	Categorization	2004-05-30 09:08:47 UTC	Guideline	4	0	0.00434633506814032	0.004260098498540109	1574	606	6589	6589	254
255	Categorization_of_military_vehicles	2013-07-15 06:02:29 UTC	Proposal	-1	0	8.420842926376931e-05	9.32625159961869e-06	14	1	1	1	3875
256	Categorization_of_people	2004-09-05 10:42:05 UTC	Guideline	4	0	0.0010933094402749714	0.000641346337680921	470	183	989	989	256
257	Categorizing_redirects	2007-05-26 23:09:25 UTC	Guideline	4	0	0.0005702570827339817	0.0005352602257352584	146	56	429	429	3720
258	Category_header	2011-05-24 11:08:12 UTC	Proposal	-1	0	8.550855940679662e-05	5.329286628353537e-06	8	3	2	2	1497
259	Category_names	2005-07-19 03:25:14 UTC	Policy	4	0	0.0008238824706353106	0.00016337594320046313	714	156	1476	1476	11353
260	Category_types	2007-01-02 01:25:54 UTC	Proposal	-1	0	8.510851936278822e-05	1.7153641335012945e-05	27	5	48	48	2129
261	Cemeteries	2006-01-01 22:17:28 UTC	Essay	-1	0	8.630863949481343e-05	5.329286628353537e-06	23	7	2	2	1373
262	Censorship_and_official_point_of_view	2014-09-10 00:10:29 UTC	Essay	3	0	9.470948041898994e-05	3.3308041427209605e-06	7	2	3	3	6739
263	Censorship_issue	2009-02-07 20:33:45 UTC	Essay	3	0	0.0001750175192536773	1.4155917606564082e-05	41	12	9	9	50
264	Centijimbos	2009-09-21 18:38:21 UTC	Culture	4	0	8.930893982487647e-05	0.00012823595949475698	413	146	26	26	809
265	Changing_policies_and_guidelines	2006-03-02 09:03:42 UTC	Proposal	2	0	8.38083892197609e-05	1.9318664027781573e-05	8	4	13	13	14617
266	Charitableness	2005-06-19 12:59:49 UTC	Essay	2	0	0.00014111412552396494	6.828148492577969e-06	6	5	10	10	1113
267	CheckUser	2005-11-07 09:20:45 UTC	Policy	3	0	0.0030017004702170688	0.0006358505108454314	646	222	551	551	56
268	Cherrypicking	2012-11-23 16:38:26 UTC	Essay	1	0	0.0016749676642631927	0.00045082434071728203	51	15	18	18	3400
269	Chesterton's_fence	2013-02-24 08:21:03 UTC	Essay	6	0	9.700971067203827e-05	0.00021833421155535897	15	9	5	5	1598
270	Child_protection	2010-04-27 03:55:27 UTC	Policy	3	0	0.0005162516767928469	0.0010413759152217083	357	140	2469	2469	334
271	Children's,_adult_new_reader,_and_large-print_sources_questionable_on_reliability	2013-07-07 19:41:00 UTC	Essay	1	0	0.0006607661426908833	0.00017936380308552374	21	4	2	2	22636
272	Chimera_articles	2012-08-29 15:06:48 UTC	Essay	4	0	0.00020112013212522574	4.663125799809345e-06	3	2	0	0	1542
273	Circumventing_policy	2009-02-12 17:08:27 UTC	Essay	3	0	9.991000099109921e-05	3.6638845569930564e-06	9	6	3	3	1535
274	Citation_needed	2007-08-11 21:58:26 UTC	Basic	6	0	0.0032287231951918386	0.03594220788348048	536	281	834	834	38
275	Citation_overkill	2009-08-12 02:31:57 UTC	Essay	1	0	0.0010256026628265489	0.0005444199371277411	209	91	91	91	881
276	Citation_templates	2004-12-31 18:00:38 UTC	Essay	1	0	0.0017277729500723023	0.0024707905130704087	572	262	1457	1457	2036
277	Cite4Wiki	2010-01-24 23:13:09 UTC	Essay	1	0	8.900890979187016e-05	3.5306523912842184e-05	52	11	88	88	9342
278	Cite_tendentious_texts_directly	2008-06-03 18:23:52 UTC	Essay	1	0	8.880888976986596e-05	5.662367042625633e-06	7	3	2	2	713
279	Citing_IMDb	2007-07-20 01:39:49 UTC	Essay	4	0	0.00012461247370861822	0.000149053485386763	73	34	358	358	5398
280	Citing_Wikipedia	2003-09-13 23:46:17 UTC	Other	5	0	0.00034623465808927476	0.002704779504096556	370	252	247	247	2823
281	Citing_sources	2002-04-19 16:13:13 UTC	Guideline	1	0	0.010550956150710685	0.0192079147900361	5738	2019	17188	17188	631
282	Citing_sources_with_Zotero	2013-05-02 20:56:54 UTC	Essay	1	0	0.00031723175489866535	9.7092940760316e-05	10	9	3	3	6039
283	Citing_textbooks	2010-06-11 06:01:48 UTC	Essay	1	0	8.930893982487647e-05	3.996964971265153e-06	10	3	1	1	201
284	Civil_POV_pushing	2008-04-18 19:37:19 UTC	Essay	2	0	0.000868686955564252	0.00011424658209532895	248	79	771	771	2839
285	Civility	2004-02-05 20:12:05 UTC	Policy	2	0	0.007834284211849606	0.006464924300814248	2082	742	4753	4753	19
286	Clarify_the_cleanup	2007-06-07 11:53:25 UTC	Essay	4	0	0.00010861087194828203	9.509445827468343e-05	19	12	2	2	988
287	Classification_of_sources	2007-08-15 02:38:13 UTC	Essay	1	0	9.370938030896892e-05	4.912936110513417e-05	23	10	15	15	2475
288	Clean_start	2010-09-13 11:16:42 UTC	Policy	3	0	0.00047944799274407367	0.0004373345839392621	150	87	134	134	2706
289	Cleaning_up_vandalism_manually	2015-06-24 22:06:58 UTC	Essay	3	0	9.090910000091009e-05	4.19681321982841e-05	8	1	0	0	5793
290	Clinic_for_Wikipediholics	2003-10-27 17:28:34 UTC	Humor	6	0	0.00023812383619600322	3.1809179562985174e-05	209	132	12	12	489
291	Close_paraphrasing	2009-01-30 06:51:21 UTC	Essay	5	0	0.0012078209028723776	0.0005264335947570478	345	74	542	542	5044
292	Closing_administrator_is_not_an_edit-on-demand_service	2008-01-20 02:11:04 UTC	Essay	2	0	9.770978074905298e-05	9.659332013890786e-06	15	11	3	3	1568
293	Closing_discussions	2008-03-03 06:46:06 UTC	Essay	1	0	0.0005295530082561265	0.00015321699056516417	95	53	140	140	2190
294	Cluocracy	2006-09-30 23:21:47 UTC	Essay	2	0	0.00013981399538093764	2.6812973348903732e-05	35	26	15	15	292
295	Coatrack	2006-02-27 19:15:16 UTC	Essay	1	0	0.0015163517868138601	0.0006818156080149806	282	139	185	185	3566
296	Coherence_and_cohesion	2009-09-03 23:32:24 UTC	Essay	-1	0	8.480848932978191e-05	0.00015454931222225258	16	7	4	4	232
297	College_and_university_article_guidelines	2007-10-14 22:56:25 UTC	Essay	1	0	9.040904994589958e-05	8.510204584652054e-05	2	1	1	1	77
298	Commercial_editing	2013-11-08 13:45:48 UTC	Essay	1	0	0.00018811883069495255	2.1150606306278098e-05	28	14	332	332	5679
299	Common_knowledge	2005-03-12 02:49:50 UTC	Essay	1	0	0.0007721772949472242	0.00013123368322320584	82	63	34	34	4622
300	Common_sense_and_decision_making	2008-05-09 18:28:11 UTC	Essay	3	0	8.490849934078401e-05	6.661608285441921e-06	20	6	2	2	601
301	Common_sense_is_not_common	2007-05-10 15:25:49 UTC	Essay	5	0	8.320832915374829e-05	0.00011990894913795458	4	4	4	4	907
302	Common_sense_on_courtesy	2008-07-03 22:42:51 UTC	Essay	2	0	7.910791870266214e-05	7.993929942530306e-06	11	11	3	3	7194
303	Community_de-adminship	2009-10-05 06:52:04 UTC	Proposal	2	0	0.00010221023124414754	7.4943093211221614e-06	12	7	543	543	1515
304	Community_enforceable_mediation	2007-02-02 22:27:03 UTC	Other	2	0	9.610962057301936e-05	1.2157435120931506e-05	96	16	279	279	2300
305	Community_enforced_administrator_recall	2007-10-09 15:06:57 UTC	Proposal	3	0	0.00012421243366460982	5.8289072497616805e-06	21	10	92	92	401
306	Comparison_Articles_and_Original_Research	2007-10-27 22:13:22 UTC	Essay	1	0	8.500850935178611e-05	7.327769113986113e-06	10	4	14	14	3098
307	Comparison_of_GFDL_and_CC_BY-SA	2008-11-05 20:25:07 UTC	Essay	-1	0	8.680868954982394e-05	1.8152882577829235e-05	26	13	20	20	1915
308	Comparison_of_Wikipedia's_and_Britannica's_outlines_of_knowledge	2009-04-22 00:56:03 UTC	Essay	4	0	0.00010161017117813494	7.161228906850065e-06	19	4	6	6	4027
309	Comparison_to_Stanford_Encyclopedia_of_Philosophy	2005-03-16 05:25:04 UTC	Essay	5	0	9.240925016594161e-05	1.0825113463843122e-05	20	20	8	8	1797
310	Competence_is_required	2008-06-19 15:52:30 UTC	Essay	2	0	0.0012045205725093081	0.00025364073546820117	253	118	276	276	5217
311	Complete_bollocks	2005-11-19 22:25:02 UTC	Essay	1	0	0.00036113614972858784	0.00012540477597344416	161	109	63	63	352
312	Complete_diff_and_link_guide	2007-10-23 16:44:53 UTC	Essay	3	0	0.00024772479725220496	0.0006886437565075586	45	30	4	4	5200
313	Concept_cloud	2009-06-17 03:37:12 UTC	Essay	-1	0	0.00022272229450167962	0.000131733303844614	15	8	2	2	809
314	Concept_limit	2009-08-30 22:07:01 UTC	Essay	-1	0	0.00015621563718528223	8.660090771074498e-06	15	9	2	2	456
315	Conditional_tables	2006-03-17 02:33:23 UTC	Essay	4	0	0.00015971598757035579	0.0007036323751498029	90	43	89	89	1467
316	Confessed_wikipediholics	2001-11-05 14:08:27 UTC	Humor	6	0	0.00019361938130006814	2.5647191898951397e-05	276	192	19	19	4068
317	Conflict_of_interest	2004-05-03 11:11:38 UTC	Guideline	1	0	0.005483148863201206	0.006553690231217762	2837	1006	7607	7607	3645
318	Conflict_of_interest_limit	2013-11-09 21:37:12 UTC	Proposal	3	0	0.00019211923113503663	1.5654779470788516e-05	69	17	527	527	2670
319	Conflicts_of_interest_(medicine)	2011-02-19 21:52:03 UTC	Essay	8	0	0.0002916291920821274	3.480690329143404e-05	88	11	226	226	6955
320	Consensus	2004-07-11 05:08:18 UTC	Policy	2	0	0.012338835117395251	0.006425787352137277	2443	697	7457	7457	879
321	Consensus_defined	2012-03-17 01:03:50 UTC	Proposal	3	0	9.780979076005508e-05	1.7986342370693187e-05	16	5	0	0	4498
322	Consensus_doesn't_have_to_change	2010-09-17 01:23:01 UTC	Essay	2	0	0.00012041205324652997	6.161987664033777e-06	5	4	0	0	946
323	Consensus_not_numbers	2007-04-24 21:39:25 UTC	Essay	2	0	0.0001150115126524165	8.660090771074498e-06	14	11	12	12	1776
324	Consequences_of_sock_puppetry	2010-08-26 00:49:39 UTC	Essay	3	0	0.00023332335566790234	3.580614453425033e-05	41	11	3	3	859
325	Content	2004-02-09 19:27:54 UTC	Essay	3	0	0.0008205821402722412	0.00013656296985155937	26	15	2	2	60
326	Content_authoritarianism	2006-10-27 20:05:18 UTC	Essay	2	0	8.490849934078401e-05	6.994688699714017e-06	41	10	15	15	13921
327	Content_disclaimer	2003-06-05 01:38:42 UTC	Other	5	0	0.0005761576733831057	0.0013020113393896234	136	59	313	313	403
328	Content_forking	2005-04-03 19:10:33 UTC	Guideline	4	0	0.0029701973167514067	0.0008586813079934637	355	140	527	527	1690
329	Content_labeling_proposal	2005-05-09 19:11:29 UTC	Proposal	5	0	0.0001138113925203913	5.329286628353537e-06	4	3	64	64	55
330	Content_policy_in_a_nutshell	2007-09-30 14:27:00 UTC	Essay	1	0	9.800981078205928e-05	3.5139983705706136e-05	17	4	0	0	1229
331	Content_removal	2009-05-06 17:02:56 UTC	Essay	1	0	0.0003789379316869619	0.00021200568368418915	67	28	11	11	3725
332	Contentious	2011-08-16 19:03:23 UTC	Essay	1	0	0.0004102410651306196	2.4314870241863012e-05	4	4	0	0	1627
333	Contribute_what_you_know_or_are_willing_to_learn_more_about	2002-04-23 16:34:29 UTC	Essay	2	0	0.00011821183300448375	9.159711392482641e-06	55	46	26	26	1100
334	Contribute_where_qualified	2008-04-10 09:33:32 UTC	Essay	8	0	9.650966061702776e-05	5.8289072497616805e-06	18	7	33	33	1008
335	Contributing_to_Wikipedia	2002-02-19 23:19:24 UTC	Essay	5	0	0.0016842685952863882	0.004151847363901677	1857	717	261	261	3996
336	Controversial_articles	2003-12-10 15:19:27 UTC	Essay	1	0	0.0008811882069395147	0.00012673709763053254	172	119	60	60	2266
337	Convenience_link	2006-10-17 21:40:54 UTC	Essay	1	0	0.0001746174792096689	4.213467240542015e-05	49	19	11	11	5475
338	Copying_text_from_other_sources	2009-09-10 09:12:58 UTC	Essay	5	0	0.0009448945839478532	0.0009694305457389356	284	138	24	24	3201
339	Copying_watchlist_to_new_username	2006-01-19 03:18:16 UTC	Essay	-1	0	8.870887975886387e-05	1.6487480506468754e-05	14	13	1	1	1569
340	Copying_within_Wikipedia	2009-09-14 03:17:13 UTC	Guideline	5	0	0.002093809590339993	0.0010936695402624275	152	66	304	304	930
341	Copyright_on_emblems	2006-06-27 08:33:48 UTC	Essay	5	0	0.00037963800176397656	5.9787934361841244e-05	27	7	13	13	16953
342	Copyright_violations	2004-12-07 08:30:33 UTC	Policy	5	0	0.0046330637696833455	0.0022419642684654785	292	186	425	425	42
343	Copyrights	2002-02-25 15:51:15 UTC	Policy	5	0	0.006568257482574006	0.004405155018955606	595	276	3988	3988	560
344	Core_content_policies	2007-11-20 00:19:39 UTC	Essay	5	0	0.0008287829611744135	0.0015489904665723826	90	45	48	48	5512
345	Correct	2015-04-12 18:01:54 UTC	Essay	2	0	0.00014191420561198177	3.4973443498570087e-06	12	1	1	1	2756
346	Correspondence_off-wiki	2007-12-27 21:34:46 UTC	Proposal	3	0	0.00034743477822129994	1.3156676363747794e-05	22	5	10	10	3049
347	Cosplay_images_in_articles	2013-08-04 18:18:24 UTC	Essay	5	0	8.650865951681763e-05	4.663125799809345e-06	30	4	72	72	173
348	Countering_systemic_bias	2006-06-17 10:30:47 UTC	Essay	1	0	9.350936028696472e-05	4.996206214081441e-06	10	7	3	3	60
349	Courtesy_vanishing	2007-03-18 01:05:00 UTC	Guideline	3	0	0.00048534858339319766	0.0011736088396877304	312	161	480	480	3284
350	Crash_Course_in_Wikipedianism	2006-11-03 19:00:30 UTC	Essay	3	0	9.14091500559206e-05	3.830424764129104e-05	23	9	5	5	675
351	Creating_controversial_content	2013-02-24 18:10:47 UTC	Essay	1	0	0.0003209321253057431	0.00013406486674451867	19	3	9	9	31649
352	Creation_and_usage_of_media_files	2004-05-19 20:13:33 UTC	Essay	5	0	0.0005031503653515716	0.0013368182426810576	305	200	225	225	33
353	Credential_ban	2007-03-12 23:30:12 UTC	Proposal	8	0	0.0001286128741487023	3.6638845569930564e-06	10	4	64	64	3857
354	Credential_verification_(proposal)	2007-03-14 21:01:32 UTC	Proposal	8	0	0.00010391040143118326	5.8289072497616805e-06	8	7	8	8	3284
355	Credentials_(proposal)	2006-02-25 11:51:18 UTC	Proposal	8	0	0.00010701071177224841	5.162746421217489e-06	42	23	79	79	297
356	Credentials_are_irrelevant	2007-03-11 20:25:45 UTC	Essay	8	0	0.00020162018218023624	1.1324734085251266e-05	41	18	143	143	573
357	Credentials_matter	2007-03-18 04:11:00 UTC	Essay	8	0	0.00015421543696524022	6.994688699714017e-06	15	7	47	47	1552
358	Credible_claim_of_significance	2013-11-20 04:34:14 UTC	Essay	1	0	0.00017051706875858272	0.00041535127659730376	35	19	20	20	2337
359	Criteria_for_speedy_deletion	2004-01-10 00:40:03 UTC	Policy	1	0	0.006493349984333431	0.010155455290949073	5261	1863	34698	34698	2698
360	Criticism	2005-03-29 05:13:34 UTC	Essay	1	0	0.001585258684394308	0.00032958306992223905	580	128	419	419	608
361	Criticisms	2003-08-04 22:41:02 UTC	Other	5	0	0.0002532253478573205	0.00014922002559389903	218	121	43	43	1369
362	Cross-namespace_redirects	2006-07-24 14:45:03 UTC	Essay	4	0	0.000938793973276725	0.00019302010007067965	149	73	119	119	5291
363	Crowdfunding	2014-11-25 16:51:38 UTC	Guideline	-1	0	8.490849934078401e-05	5.995447456897729e-06	11	2	20	20	1159
